date,10m_v_component_of_wind,10m_u_component_of_wind,significant_height_of_combined_wind_waves_and_swell,mean_wave_period,slope_m_per_m,island_orientation,NDVI,longitude,latitude,reef_width_m,reef_slope_deg,reef_crest_elevation_m,reef_flat_mean_depth_m,shoreline_pos,month,is_northeast_monsoon
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.025,14.813240901839904,-0.3137661336794407,73.16225569364673,5.268865567272509,90.06015313503453,2.1873098288112023,-0.052899286,-2.1114340725762153,0.0997512050632591,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.0,14.813240901839904,-0.3137661336794407,73.1595845275239,5.268679095521826,229.8524671038724,0.9781946005045624,-0.052899286,-2.4681552436468324,0.0825437554260369,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.0,14.813240901839904,-0.3137661336794407,73.1597109984903,5.268141998580094,214.01976896499625,1.2077825775230788,-0.052899286,-3.0366644192246555,-0.0340171043184161,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.0,14.813240901839904,-0.3137661336794407,73.16015947395418,5.267881190759003,170.99411966112208,1.4603167415843508,-0.052899286,-2.8312093839441475,-0.0074541454882639,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.225,14.813240901839904,-0.3137661336794407,73.16065164629038,5.267953795108897,116.86274974395626,2.135125109426275,-0.052899286,-2.2811510622343305,-0.0280991735004571,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.025,14.813240901839904,-0.3137661336794407,73.16101203294244,5.268034340453844,76.72920307369579,2.082320595481887,-0.052899286,-1.3885994673333482,-0.0247246533922165,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.05,14.813240901839904,-0.3137661336794407,73.16132594892602,5.268139318380555,40.74640661182342,2.1655408869658275,-0.052899286,-0.8186045783645868,0.0646285675536476,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.05,14.813240901839904,-0.3137661336794407,73.16162390336167,5.268252070489485,10.28791096068639,0.2120966148022522,-0.052899286,-0.0707305020889027,0.096484971108395,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.05,14.813240901839904,-0.3137661336794407,73.1619481848295,5.2684885912499375,38.58370394490129,1.569954566024139,-0.052899286,-0.5239078241711602,0.0878140541590584,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.1,14.813240901839904,-0.3137661336794407,73.16251974844548,5.2696950297336205,178.88211193754276,0.3074874109776616,-0.052899286,-2.338707187542879,0.2737718646512189,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.05,14.813240901839904,-0.3137661336794407,73.16179749102716,5.269666535981135,147.31936569673277,1.0572591807219889,-0.052899286,-1.1026441468507735,-0.0681271589998015,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.025,14.813240901839904,-0.3137661336794407,73.16137995742795,5.2697339813675,156.11875122052297,0.6466833235638012,-0.052899286,-1.5227299048003178,-0.1198706791707293,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.025,14.813240901839904,-0.3137661336794407,73.16102806128134,5.269768526658009,171.03933800445844,0.5928143452621315,-0.052899286,-1.531567479161419,-0.1333884202928699,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.025,14.813240901839904,-0.3137661336794407,73.16069602512688,5.269730533941789,184.99842542317728,0.7449092697321502,-0.052899286,-1.3700436763648995,-0.1297269395026682,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.05,14.813240901839904,-0.3137661336794407,73.16038056909298,5.269620822456509,197.8009029590939,0.5392190223617634,-0.052899286,-1.51203524897706,-0.0954950187264877,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.025,14.813240901839904,-0.3137661336794407,73.16008774584834,5.269405089955613,207.39957410105237,0.4671004059298776,-0.052899286,-1.8878219453356768,-0.1001611060875703,1,0
2024-01-11,-3.034597396850586,-8.647237777709961,1.4863414764404297,5.571842193603516,0.175,14.813240901839904,-0.3137661336794407,73.15985030640572,5.26909495490554,214.1194495385795,0.8471323150095991,-0.052899286,-2.128078999776794,-0.0590505890334316,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.025,18.9354226650336,-0.3448556363582611,73.16228742250065,5.268844218558127,91.3453511097287,1.029825067384054,-0.052899286,-1.9446610204403536,0.1424282468310511,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.0,18.9354226650336,-0.3448556363582611,73.15942346575905,5.268718897952345,248.18635569670943,0.977996360768796,-0.052899286,-2.5740733898785457,0.2678034453392902,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.0,18.9354226650336,-0.3448556363582611,73.15958910376052,5.268067695825159,228.41872541930616,1.3838253680191186,-0.052899286,-3.192428978409221,0.125308620023183,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.0,18.9354226650336,-0.3448556363582611,73.16015685978508,5.267833450367729,172.92436833910995,1.4715098731691716,-0.052899286,-2.901785417738256,0.0458133245358084,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.225,18.9354226650336,-0.3448556363582611,73.16065517621487,5.267937430755587,117.18305448362932,2.075609711193106,-0.052899286,-2.280672944095559,-0.0094463592508887,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.025,18.9354226650336,-0.3448556363582611,73.1610177942339,5.268020989619344,76.83550168443487,2.0666314122454503,-0.052899286,-1.38124347784851,-0.0085185274104212,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.05,18.9354226650336,-0.3448556363582611,73.16133028984045,5.2681311237064925,40.86517261460828,2.0797943671342023,-0.052899286,-0.7996761536248782,0.0749655469051868,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.05,18.9354226650336,-0.3448556363582611,73.16162759739413,5.26824534851882,11.007404542542975,0.1769281569613502,-0.052899286,-0.0687403685372381,0.1050350410945637,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.05,14.813240901839904,-0.3448556363582611,73.16195766617005,5.268477669731673,39.07383882818945,1.4250339901792433,-0.052899286,-0.5046225231190125,0.1039439382483224,1,0
2024-01-20,0.4580379724502563,-5.210636138916016,0.6911036372184753,5.01435661315918,0.1,18.9354226650336,-0.3448556363582611,73.1625683944351,5.2697701385957885,188.78466721803915,0.1939109720971535,-0.052899286,-2.254531167124105,0.3735395458439782,1,0
